PC1;PC2;PC3;PC4;PC5;PC6;PC7;PC8;PC9;PC10;PC11;PC12;PC13;PC14;PC15;PC16;PC17;PC18;PC19;PC20;PC21;PC22;PC23;PC24;PC25;PC26;PC27;PC28;PC29;PC30;PC31;PC32;PC33;PC34;PC35;PC36;PC37;PC38;PC39;PC40;PC41;PC42;PC43;PC44;PC45;PC46;PC47;PC48;PC49;PC50;PC51;PC52;PC53;PC54;PC55;PC56;PC57;PC58;PC59;PC60;PC61;PC62;PC63;PC64;PC65;PC66;PC67;PC68;PC69;PC70;PC71;PC72;PC73;PC74;PC75;PC76;PC77;PC78;PC79;PC80;PC81;PC82;PC83;PC84
15.497379753990652;19.63333233974768;3.7868228059240483;5.767790961356888;10.698225625801845;2.9206845021099133;2.0969722150698384;1.011615188393772;-4.243566105404917;1.735272085577176;5.498237315823721;-4.2617720748272285;1.2004414981235156;3.4057543201680964;0.38093724534279416;0.5390588719214854;4.595461665063783;3.9502170769125233;0.473090651106889;1.7684895884351448;5.545202592762111;-2.033480299609341;-4.793515093831397;-2.675938892856488;4.575293685164708;-10.879561666209103;-5.162140671686121;-1.2691466846584476;1.4691452920124277;-11.901530934344759;-4.06609081114058;-7.4081205700007935;2.910243236547597;-0.9177385984565645;2.2432801057973197;1.0808622759826196;1.5552261177109867;0.8609979152854184;3.455103349639486;-2.5211187717300834;2.5752209422345125;1.9069085870561595;-0.13119122969889116;-1.1753987681942752;-1.3244467861317237;0.22756280776840146;-0.41021294340786485;0.43169984111356696;-0.8849305730626484;0.34859759516117333;-0.5051503681396312;-0.49922123577824973;-0.26577929131208633;0.21203647675994672;0.05964623557053908;0.3434699763823585;-0.6840810429326384;-0.16769648808018164;-0.7438523304824006;-0.3185839274173595;0.48542324684298555;0.21200210029605263;0.2215958467968166;0.38143985273987097;-0.09272305153826786;0.852460177317449;-0.5107106580688473;-0.06296932082726941;-0.874908776051797;-0.2334019755016518;-0.09900049585428233;-0.4141551211511782;-0.37328042826821517;-0.13428009238462318;-0.23600444775119264;0.23775620737912895;-0.2942721098087846;0.20976427742660578;-0.06515909250559072;-0.10076987209152172;0.5839623776083713;0.41877819958655216;0.15638742958130128;-1.3048356441976274e-14
16.86772831507169;21.823750418255244;1.7575617035670688;6.373621227989513;9.421178067921387;3.379780936636232;2.5347836910548764;-2.6982690688022335;-3.056743148126211;1.496077340378221;2.1585069511242;-0.591292200430011;-0.9142083312308518;0.9514104519518902;1.2764097735918918;0.28099588891633287;-0.48790564838492106;1.45333596677236;-0.26396455211973613;1.163120597299827;-0.1434813429039922;-2.1954712415433013;-0.13598016845208222;0.9222074346656217;-0.721105639204383;1.0485054133252776;0.5540673133544823;-0.9522244842842725;-0.5268458177625416;2.142771805396202;1.8363618478676014;1.0410391831258992;-0.514953359761017;1.20380127012007;-0.3044990492272962;0.689299300209205;0.1710467258146564;0.7265552819005433;0.5505052064807945;0.03402326968815585;0.7473666118413707;-0.8852953898741289;-0.9683252875771402;2.2074942652876306;-0.7909401702543521;0.30205516206807326;-0.5106344592526614;-1.6500403447989722;-0.84556293974287;-0.17606595039859893;-1.713321021738341;0.6864989992224262;-0.2786019547268223;1.187139549940994;0.5770717854239725;-0.8397715672442764;-1.7417824896141159;-0.2859778511666093;1.0260118715098334;0.5079859685014341;0.7477422787186512;-0.013622565036255965;-0.47786020463866463;1.7640760133009663;-1.7063371001740366;-0.4413688959542896;2.9131829175287853;1.3180047788159048;0.8306044050595399;0.9364926311097084;0.7348048890557538;-0.1338634802957695;-0.9601124114551559;1.281042699879966;0.4828683092521937;3.230308712579566;3.7918292467904067;-1.6898059899349263;3.4733180656846154;-5.677516324447961;4.3385123196206985;2.856539429460465;2.739574328856799;-8.430522548926014e-15
25.765564927291077;-7.211890703973995;-13.06429513802528;3.0360354862250953;-4.627325103710683;8.735627830488347;-6.0709574212078845;0.7077007309519632;4.254514258706966;-4.910046036653265;0.27149214708073344;-3.8996363930418814;-0.25943301737209146;2.2220356888300064;-1.5134159882344271;10.181229257109413;-0.5277446046627113;1.2882103692219131;4.898352786645338;5.784982843649482;3.119558211241627;4.0477263308584055;-1.3694496642266252;-3.481766677340696;-0.020022644818423252;-2.3524857180392678;5.123711479571055;1.2630975734502787;-0.6766830442607699;2.2912388724245982;7.112182699900425;-4.505779479136929;0.6779228350238388;7.32554492840232;-3.800168683027758;0.906691948853854;0.326525856283865;4.400280425854321;-2.25166878247194;-3.975218553931147;-0.5660169024953474;-0.32917509998765687;-2.413391951269993;-1.491779615147477;-1.057572823986351;-3.672740454401981;0.46939841038350905;0.08761150521585115;2.513594583846804;-0.35098349146664765;-0.9804974165133158;1.6766903837911378;-4.356255721804365;0.14278102741137175;-0.3861088743731684;-0.3328081097112002;-0.14512872925883694;0.5664399293419276;2.150359177209079;-0.16839439282959429;0.8422369089900498;-0.6052063080419359;2.6218246492995823;1.4932140197994281;1.0158862478727022;-0.4878171604189771;-1.283589726058215;0.6015692134516841;1.2373269302625383;0.24619608275126278;-0.4132018561944362;-0.9173806786674313;0.5820242246837908;-0.1947255608782456;-0.1862718192143856;0.5926934945120973;-0.5742355184942411;1.1204414047653817;1.0403661106396638;0.7905841633750704;-0.05644455785593407;-0.5720622700881388;-0.06311310195795612;-4.827712079211327e-14
40.26538281556519;-12.159756807262426;15.51785419713769;0.9209931515933116;1.4662408985704132;-6.36145330973;12.277083556193633;-3.082249286931973;15.031947680128846;2.110054152023772;1.2315552904863494;10.139824157654193;-8.452558829214048;0.11836481602073726;1.812944285037823;2.3301562408447483;-3.099146134070669;1.7939917742634544;9.760356620419705;-2.7398744588437114;3.878285011674242;-0.9715971902210969;-6.8176075965445175;0.9768534402652855;-2.2418449306974284;-0.47041138537666477;0.4866590302028344;0.6776105092114983;1.7231312901179667;-2.3889354858972602;2.4987538988124096;-1.327683390285024;-1.6010592251369238;0.04019132532721325;-0.5684729961500669;0.5714020738046556;0.9739491251166855;-0.8683811854515591;0.8009607545082248;2.562762759667765;-4.5837039288109125;-1.6423082333069496;-2.098221490367323;2.923119389336725;-0.5616662489047987;5.623099068777832;0.3093982856103316;0.11658957991075174;1.9998280343520778;0.6681782558048394;-0.5522582168162834;2.4476228632634647;0.7467716371017968;-2.0840079664577407;-0.3538480768824019;-2.444878115351056;-2.128462045312506;0.46410925635602485;-2.1318327519636906;-1.9313412014383944;1.34609400868259;1.1075358227265781;-3.0060969458646443;0.6442836439826763;1.9593809314062756;-1.4372061610598603;-0.07241612762864096;0.19748510100889693;0.3093635553662079;-1.506831041802235;0.6939341397165132;-1.1176720460401903;0.9686546448579821;0.4354098576525032;0.9334346881821263;-0.7716693282272157;-0.830427025340075;0.10437664479729039;-0.24868758218880735;-0.679201937407773;-0.2556176245614194;-0.022577584729382507;-0.1437493503400098;-3.130458630315619e-14
-109.23404779133823;28.223660251044215;36.70809566714136;-1.2035801757987674;-31.277993264527147;2.978272227350293;-8.264999985469943;-6.830747743097114;3.490596334315922;-0.14810502452264204;-2.355998102627016;-1.607313814748949;-2.9455111459982244;1.5649113330978348;-0.5660317653606204;2.6812287378555335;-0.7908041465679345;-0.8539411903927677;1.3166562512304378;2.4785473438635814;0.3349685702784314;1.2026456125183687;-0.47579509143758425;2.288614714378506;-1.6770945109268887;-1.0760363560860284;1.8740241474052384;1.8659688864786619;0.17104893019088271;0.07134435869466273;1.6969111284285356;-1.197417070543795;2.9303479610851775;0.9286185317609743;3.0119616479707654;1.8636511803126345;2.4795155932585584;-0.35474596892545057;-1.2751434147227974;2.7689876759754894;0.47336732219794153;-0.1751984878438881;-0.1859678208272472;-3.0534944991296795;2.1838094931522636;2.0550090484992785;4.393221445925579;1.9940944133251615;-5.72453515504729;0.7363545247356164;4.319797832170538;-0.09901367784467215;2.288480298214844;-0.6885651866175222;-0.8506997102405637;1.3846484867418776;0.12706931958877227;-2.633847588275985;2.55330961465916;0.9674660612429569;2.040823395960546;0.4746534400659577;1.9579586386777799;0.022118541316478668;-1.2083889787421123;-2.1235631131485806;-1.3315245141420564;-2.6501639928513145;-0.3300601135762877;-0.16524960287585724;0.09482272780963431;-1.0734998233748831;-0.9402094669591883;1.5725325656585558;0.3936797892328642;0.5957307913755361;0.2986272770617691;-1.0384577417678682;-0.1829398912024385;-0.057119251842678694;0.18080155407254236;-0.20737397384094006;0.42864100167748687;1.458870084270188e-13
29.258079537262383;1.5953711883121973;-10.594487019740221;1.2943178995146094;-6.314403649371833;-2.274491856524298;1.724659229900218;-8.223150299811815;3.0845266989673457;6.315176272828536;-1.2072148072956692;1.3285915792630862;-3.732800126900358;0.9551844603025762;-0.7036343400297227;6.811140996188737;4.993020357864126;0.9903494317770408;2.4339967139599366;4.763649091665908;-9.094209482902198;2.7620384691922686;-2.6069114668765794;1.8257536051427576;-0.9980898412758349;-1.4068480346528647;1.489419555170504;1.1164473479653116;-0.4073768899729776;-0.8480181120709116;1.0590364432713941;-0.0510166310404163;1.4783569247421378;-1.0012202564968467;1.259603141621077;-3.861687093316936;1.1811921078793848;1.1157166064953734;0.8889990854885362;0.9880242266423586;-5.409317460816519;0.4580782552440358;0.6563816214197132;-0.8392080630684546;-1.3437150423438802;2.9190433436216567;-2.532401415042611;-1.2990548896295728;-2.204716382839713;-0.7323818932942141;0.6219917856155399;-0.6188198671998008;0.027116689533725178;0.12472063545427235;-2.7984999942243096;2.4531178575303727;-2.1530444696304656;-0.18854472026491903;-1.6319636894300948;-0.3829627044651545;-4.303568905176809;-3.3656896343582314;2.994560422097792;-1.6736520924610427;-2.5388413064964714;4.872532054265137;2.8501440627672046;0.0660338929067824;0.10285522026962741;0.7048042255060826;-1.2059217142681307;1.705879997440295;0.07158313085767318;-1.3223124997454507;-1.8074552602013296;-0.47818227243232503;-0.09734069149464385;0.4613956981368516;-0.7104192882732632;-0.18271136052266018;0.30310619316550136;0.32341410572875867;0.16808293604268265;-3.836838029733375e-14
-71.885513577966;-3.4291379818888226;-13.550576669613793;0.8924056482362195;16.239212102690143;-7.217352995888523;-5.7156687272026945;-10.760044059695772;3.5792955461113225;-9.563369542755096;-4.732430152226973;-0.4072220411594304;-4.682542685880651;10.664645564644164;1.7767204602208784;1.5136816654552807;-6.811203334649091;-0.664956424603333;4.0470032188725;-0.6953790405351624;-1.6049296878875114;0.28346287570293854;0.6357934504929782;6.800996392096052;1.1370810284997959;0.7885345396739357;-1.692047800534444;-0.31591952601234335;-1.7779856374742857;2.6906188654483705;1.6035830094835257;-0.0290670783067349;4.158233173079408;-3.1424469510669937;2.290556713220569;1.6181645902379516;5.771623587361116;1.0316933921710747;4.82514971625432;1.6353308870774406;3.4452370859730004;1.5398918294570891;5.762775709736557;-0.15833639138151237;-5.222381789462204;-2.170917132048949;1.289218106380247;-1.7912718310907985;3.475356000701337;-0.2605488436567657;2.3240472720364607;-0.060794759237950476;-0.5702488634571874;1.3372896885902261;0.08913233447680526;0.11337027476278136;0.2373865656475542;0.9799544087848976;0.41958259509285706;-0.3304945676979595;0.7939085250388457;-0.14286911094095836;-0.8487743121492571;-0.6368006961608463;0.2899208990151057;-0.043002232377754836;-0.384905017894626;1.63574354279492;-0.1972758741679859;-0.8609666941602558;-0.6941659253725462;0.2454959352174227;-0.8177665004427889;-0.43343478022202364;0.3664806216794839;0.011074382354645317;0.5778088169537403;-0.04623214213295321;-0.2728028525104481;0.5379517681625368;-0.07356445984353137;0.022549449203327108;-0.4000775993914466;8.446738903658396e-14
23.65497547370371;-22.460126307752937;1.4869635409682034;2.000037216789777;-6.375203538649827;6.298868720262108;-12.30630249710049;3.25255164449911;-1.2209587496676308;-4.078355071501824;2.0537657530677884;-4.885172659225728;10.906097917800405;6.64923225128835;-1.1659906573683505;0.5395426051986772;-2.1283534515653986;3.7020620593577473;8.78495164704813;-1.9357056196343085;2.729928276324402;0.508508611608655;2.808619708642083;9.725350177366591;4.601571796219803;-3.2871433009476703;-2.7914568489012135;1.2272892305529919;2.409538437331929;0.6698068563761725;-0.9239203004265668;2.9161788834393803;-5.378408359306016;-4.0177715972671875;0.6610630849504905;-2.7277724206576206;-2.956091738669362;4.0737098578536335;0.10005621368917335;5.901529135089768;-0.7561810611931558;-0.040970100197096265;-3.3497038384515103;-3.139459238837964;1.9680518240995828;0.5590530513630272;-1.7343405733784594;1.7670310457328753;-0.07225856442238349;-2.630890705219701;-2.625680998869836;0.49057726478032604;-0.9960037193179109;0.537679685153684;-0.010089915619864172;-0.2618826133981493;0.20766932157816853;-1.117980390477897;-0.035773021510620805;0.7612456091363671;0.19019173830428215;0.1705031305268362;0.37189221147109996;1.257940240837049;0.0943183526611157;0.630027430306806;0.5498518579778836;-0.503407747652059;1.0295372139003993;1.2179182619164883;0.023462956758305183;-0.7501881041173074;-0.00932142980119341;0.5557846783405636;-0.29179221249336695;-0.1295701757008129;-0.0049069861939247455;-0.3973553884664908;-0.47822864631811507;-0.2225691722301198;0.04983831747100157;0.01535058973829823;-0.12166749184855503;-4.328805607520397e-14
15.853304224837293;21.836010683394747;1.7359999421478842;5.3484916881631035;9.273362308778585;3.175069700532951;2.5380225195650548;-1.6778202482869626;-3.0379157406309787;1.133473039775196;2.266094876096918;-0.03206964941888065;-0.6134704065358585;0.952042104084361;0.8019395853195592;-0.19189898183760948;-0.6544648723869093;1.4363730326032291;0.5103048231425505;0.283556657768898;0.48409061882361154;-1.2288794709513253;1.2964348455360317;-0.4521104479595509;-0.21087025663449924;0.9056372049714068;0.8462068326306088;-0.060372461734699324;0.11865352584574039;0.856408978977889;1.4180306152869222;0.9019368007753353;-0.33305360156785646;1.0504140418055365;-0.8693778287980681;0.3459083055891653;-0.12609386635357034;-1.868012971794686;-0.24848184034857507;0.2455852634498076;0.1042369413239537;-1.1861024785018142;-0.7859067882978104;-1.349996356839903;-0.28096300949172714;-0.6485887402307295;0.7352637343221796;2.38118219384465;1.5415349513952061;0.6228078735694992;0.11329391690141973;0.7882741750089874;-0.24720506268908893;1.8773046459033405;-1.2318315392337058;0.17031390664789983;1.436558894704259;0.8258118824704367;-0.04497834379541928;-0.38283530598594145;-1.457303567226153;-2.200732948887878;1.970675989317291;-2.090721546387359;4.4087199801074375;-1.4343105431204168;-0.6533847834104329;-0.5008791761679044;-1.0479540026637104;1.4859905148315586;2.4165800003415936;1.6213212493608231;0.9843229870799779;0.22995154363036135;-0.19992518962521513;-0.6193366618742612;-2.8086284487427537;-3.618591393263061;-5.787286936337682;0.05990724312811733;3.762118141361068;4.182404485370898;-1.6368376095950319;-3.007776963022515e-15
27.752735622639698;-4.594554860208918;-10.904337244302093;0.9348773079402061;0.594480301128423;9.66056650209945;-5.152777538413509;-2.7102815367213484;5.182705898027828;-6.896761191021927;0.27025131191088114;-1.8406400191867016;-6.072436853420655;-2.381121018435719;-3.8104266245452325;8.216899433100442;1.6850283480845618;2.789583555365466;2.9876934948635814;5.375958580680291;3.362246053803219;3.0605396953000534;1.015758011713282;-0.35989193384332063;0.47962275032891805;-3.986454278348911;1.355786155512042;-0.36345884051684324;-3.214147039180803;1.6833824750571353;-0.17941360591798433;1.6426602021446963;-1.2607918666383673;-5.41106265186831;-0.6035762809191839;1.4182950989918193;-4.751225174616796;-0.8101108802123033;-2.2764831389564866;-1.818847741426571;2.9900626808140536;-0.9672179329996073;2.719480681258087;4.835781200707848;3.7578411346707954;-1.5294461895427771;-1.2039729707168363;-1.681774888686786;-0.7611195736485671;3.721144691169738;2.0647834403435015;-0.8772113091464993;4.393630760657499;1.5014679330925862;0.32280114170551305;-0.10130623390256609;0.5998403084070745;-0.09338581888390321;-0.5423697909181211;0.7148354911495883;-0.1590771815844766;0.9106772090155022;-3.712719124580412;3.0080466568133923;-0.1114892485158454;2.101115517812335;1.2707918440343013;-2.905396778259423;-2.212697063459292;0.5382772371832389;0.06412539486592332;1.631847946930062;0.22017177475287023;-0.5749096220943787;1.3517498512439845;-0.6352320589083368;-0.202211166459077;-0.7947597687312428;-0.4371433873479391;0.9034811313821061;0.27068306502314343;0.7263731063066994;0.083514730468898;-5.318985767607959e-14
