cpdID;PC1;PC2;PC3;PC4;PC5;PC6;PC7;PC8;PC9;PC10;PC11;PC12;PC13;PC14;PC15;PC16;PC17;PC18;PC19;PC20;PC21;PC22;PC23;PC24;PC25;PC26;PC27;PC28;PC29;PC30;PC31;PC32;PC33;PC34;PC35;PC36;PC37;PC38;PC39;PC40;PC41;PC42;PC43;PC44;PC45;PC46;PC47;PC48;PC49;PC50;PC51;PC52;PC53;PC54;PC55;PC56;PC57;PC58;PC59;PC60;PC61;PC62;PC63;PC64;PC65;PC66;PC67;PC68;PC69;PC70;PC71;PC72;PC73;PC74;PC75;PC76;PC77;PC78;PC79;PC80;PC81;PC82;PC83;PC84;distance
M138.05472-T5.829;-0.08297440952502583;0.11136871750411373;-0.11747291940600113;-0.33256049739601823;0.015209313966791033;0.09786573519570899;-0.04893656281433027;-0.019299193027058962;-0.052304181026085105;-0.08439749821914833;-0.057530548432338464;-0.03041468669910574;0.057898143450385124;-0.0038648692715535673;-0.0068503525774763555;-0.00659193081082453;0.10326131756100448;0.055113380351188304;-0.08091361554795733;0.016965428824484992;0.00965109598406331;0.05120353467251925;0.058110832760088445;0.04913078334145544;-0.006703253794008783;0.028475895019182716;-0.0644016048959556;0.03306708848086338;-0.04329074319057545;0.0038985329091049854;0.034623382730043305;-0.0005170131298276443;-0.025549960586126935;-0.01658802877214768;0.09620804332761418;0.044987009315240696;0.0016503832761176815;-0.028628524938770758;0.002008244388349739;-0.02506617611143268;0.049098074205522965;0.018159666058611044;-0.0036113642094941652;-0.047567080825520594;0.018981494927994686;-0.058608467667372904;0.009720003044417329;0.012092666090354249;0.029718144419057176;-0.02810307595833282;-0.021946629088069776;-0.016715550534806008;-0.02370503850264804;0.0029780745133039903;0.012692185528007644;-0.013408556745497707;-0.023444799170742287;0.006527466169387815;-0.015760040314025368;0.0438623523988632;-0.010880533974937786;-0.0246674243833551;0.0106537526769956;-0.03888191548207292;-0.03098573073037662;0.0029990822597792525;-0.042110167501938855;-0.008720782523650073;0.021090710059250957;0.01608466507974757;-0.002529002600416876;0.027691964665641635;0.009445856512250267;-0.0069567769623393;-0.013554026007903787;0.02309552275941495;0.011668063271855872;-0.017441182625363368;0.006004670171910989;0.02412956879210425;0.0055306143170739215;-0.009389294148781771;0.005513192937185565;4.8000623643036714e-15;8.254227678807933
M195.08733-T0.759;-0.18247353866439736;0.19796672418994246;-0.1863205837125112;-0.32950721432231084;0.07207905408033492;0.10987860564367817;0.17355657436649213;-0.271586090627425;0.4981159588171749;0.05653291403400099;0.16057261081298063;-0.3125158323231104;0.07042296822971982;0.05319806736907702;-0.08138081302369017;-0.19619866718916626;-0.07078782136030876;0.09885586030549716;-0.09461324077537327;0.04212010340800527;0.002614939108238509;0.07810308306667728;0.01805339404139948;0.048458851896879145;0.039938023416626424;0.03588175975035476;0.015839414779334905;0.002384067833759057;0.10583128084133099;0.04991908424341621;-0.0783976888239061;-0.01102807966897711;-0.013701624499887457;-0.005428556202851709;-0.07390238060495023;0.049714632474513375;0.008527533384609346;-0.010057379866413167;0.002752913723983387;-0.041953180455270425;-0.007558263054855211;0.01674774669540048;0.007130106133034141;-0.018700111671487517;-0.0002921124190192828;0.07253944097919748;-0.024473475123044753;-0.013704161906208231;-0.052882566010266335;0.062113810404439924;-0.00784955512378828;0.004924964627151709;-0.047910870326562376;-0.022336602567918244;0.03363099186398858;0.018603743634351355;-0.012111403502268398;-0.033741966634144714;-0.00021646591256156247;-0.03066543676757771;-0.034151000274579256;-0.0229572606641386;-0.006154094233570293;-0.02658281544922306;-0.007625586025789477;-0.029818650298076996;-0.017629233979770568;0.033055473442256796;0.009761565052821474;0.004295343124253415;0.018759529044275174;0.0038261897036978355;-0.018793816404530334;0.019931012559711612;-0.00039246023435861657;0.01570316176462124;0.011035191432490949;0.006861669806511646;0.003491399772001589;0.007809325742553691;-0.011532905287540696;-0.006683892762789195;0.0029955068819736506;2.554630334786705e-16;16.00173370095582
M195.08728-T0.765;-0.18494917974893707;0.18274063803601892;-0.18833233552072784;-0.3247609586387495;0.07635920293124737;0.1078839603717272;0.18392835888973488;-0.27877559227200144;0.5133959672669002;0.05775679046621382;0.15545138716012002;-0.3046440160725521;0.05851075770429525;0.03498453643620237;-0.08242539872611168;-0.17656737415736123;-0.0698088314973066;0.09868477939519259;-0.09338383477392098;0.03641751452583612;0.0031360660907090595;0.07640072584404954;0.01009543356786886;0.036248869180776154;0.03092304374693632;0.02456861904569955;0.004978245647762823;0.007397419244863534;0.09752126311334544;0.04969315216509622;-0.09363976549335852;-0.012878361524243672;-0.014294720500172898;-0.02847383756783335;-0.06965559428020886;0.060785710185294425;0.009543603341695787;-0.0013313504994991454;0.0119895521981349;-0.055433049408121396;-0.0009793258341307832;0.018115344350266595;0.0016806259181762122;-0.02231193536743561;0.005978758596460898;0.06365036924333888;-0.02070427252537033;-0.02526471626702204;-0.04471749044237646;0.06469404902142684;-0.01920437422923533;0.009947550616962982;-0.04610291438023723;-0.03633484927177139;0.03856832252772313;0.014625692492107017;-0.014368465101432115;-0.03438445487604158;-0.007302275136984797;-0.04813763826475019;-0.03186785071366403;-0.02928923928430773;0.0025512511334825193;-0.014458083844406989;0.002850985987680834;-0.028964074117866525;-0.016058039893478607;0.025737259156582606;0.016851356214174436;0.004873897217066046;0.012590124432715028;0.0038793288749310235;-0.020460107695796224;0.01898562814069366;-0.002782247608809342;0.002019837813063225;-0.0003810874371857687;0.011650318034841418;0.0004929107612077017;-0.007764403113609866;-0.015508899650490217;-0.025726070602798034;-0.0027877700609695378;1.9755756486397444e-14;15.45290620495875
M195.08735-T0.756;-0.17950715569604175;0.1778981275665104;-0.20192149465992576;-0.3252258878625134;0.05440012637022249;0.09835694891614168;0.187855404080836;-0.2961599684154558;0.5071587964017931;0.04869932206762512;0.15523651045361792;-0.29526228060178705;0.08057674662929976;0.044871373152268544;-0.082795392840896;-0.18883501845583966;-0.07526309066926633;0.09516015087385883;-0.10420684159240313;0.03854879438772877;0.0030568939912648013;0.06438435892953323;0.011257555275081954;0.04165871117374708;0.034913866174371345;0.03226665354719259;0.014719605939133738;0.01461060725688231;0.10616410281530624;0.04757246206690211;-0.08468664437700306;-0.006384002860926206;5.385559738853898e-05;-0.008438461071474357;-0.07240538281878317;0.039408607494975184;0.0173663036687202;-0.012041906361721396;0.0023386349160683783;-0.05514073741563245;-0.0037251163842589485;0.03150196494317488;0.012674203574559385;-0.01381554693151187;0.0022635076087491645;0.07354286035380055;-0.031075733001600207;-0.02379732266105981;-0.041766041016070767;0.06031338963867679;-0.029201437639127963;-0.0038116183353014608;-0.041105248853628325;-0.03170137276536807;0.03369082793616481;0.015069766695477639;-0.013701113934945996;-0.028308839048470133;-0.005231150949303075;-0.04482232815082788;-0.041090642194925746;-0.029732677249238577;-0.0020642142196812714;-0.03275515421825415;-0.0024678436213049194;-0.026733587735297132;-0.023011928536779348;0.02344186375032639;0.02292659075076418;0.02146781545749197;0.00964060542918592;-0.0018760913084099249;-0.02300526604917528;0.016108439975747405;0.00016242689814326402;0.006539687533706014;0.006849221891139979;0.006688436519419512;-0.010820024706767808;0.0031768485781079243;-0.016215403084700642;-0.011629564840638927;-0.010115542707693896;3.857644468557581e-15;15.020559158190922
M94.065-T3.744;0.9874541626227609;0.17638308918412193;0.16056557357740947;0.05544956741171894;0.14165622868588204;-0.1962055707549544;-0.19850784033501276;0.03527979082529965;0.09599548699350807;-0.0035970170919661076;0.05397096412014927;-0.05603685800502627;-0.012583595673692813;-0.001321221044855074;0.005321639899929237;-0.04924578143537771;0.007082577739842935;0.02046789718328315;0.061108714462140785;0.08085658544552767;-0.020811982041609747;0.0461628449882638;0.03238513964112803;0.03396420725330263;-0.024506846509869475;-0.030078315597737673;-0.032808288887045005;-0.013206600629598183;0.056282089079747376;-0.023458269544500417;-0.0245340514161643;0.03469641619656477;0.010252258192738685;0.034098184558998906;-0.02333921412272692;-0.0037821964772276114;-0.028520751697658477;-0.007067430182972138;-0.0076017355449519205;0.035583722775433965;0.0029425155679580687;0.0039957907361947605;0.08794955909345302;-0.07257112079698097;-0.005381042861195926;-0.07944910171093725;-0.004016101410980138;-0.0355778025333918;0.06097386158751714;0.07363381803165453;-0.0023786008435653402;0.042379711600173446;0.021219282298309137;0.02157225936332684;-0.05808137961445564;-0.04737829877815265;-0.06620695177133269;0.016525847919327232;0.02817720232318534;0.019558918452191338;0.046669506191728216;0.01545303352206879;-0.029858567890104076;-0.03182576675244871;-0.003953422815753671;0.008761495785860272;0.01919055845077097;-0.0288102219243562;0.04359221862123531;-0.007609181280957811;-0.0016692601367576;0.0067248756239093365;-0.028575368536214556;0.01602477263673372;-0.03514370388690658;-0.032813508748515574;0.01497558883456656;-0.013238483393870133;-0.017327425404644502;0.00023389336875126202;0.0017940698347310622;-0.0020389033499602876;-0.00165773069015365;1.7662302184716304e-15;59.61737649192179
M94.06496-T3.202;0.6696636431656435;0.07212044711900492;0.22972406511776744;-0.0476815313474346;0.2409217878853241;-0.17468908522741333;-0.26143445307387847;0.06705930155555713;0.06971400379963008;-0.20350769751247058;-0.11615352814074852;-0.08650885699168404;0.05176710583381652;-0.005698696766474987;-0.2997396139199902;-0.05921082079940652;0.08306256927146435;0.26783380854120065;0.09725860433173127;-0.06939585263660826;0.06016048229384289;0.07937818265966576;-0.20085594599271395;-0.1735357206249266;-0.1872911299672727;-0.12809647241681515;0.0013825168588615217;-0.05878294902067848;-0.27451392113815887;0.13029617579189587;-0.12160360355052983;-0.00784013286772178;-0.03082632856512285;0.07948278800443541;-0.109851374974159;-0.1746082447563756;0.04586274023305389;-0.11428491405906947;-0.11570401262163522;0.3359709020555513;-0.07385998787187173;0.3118396488629019;0.07863596719793495;0.033805342857980925;-0.20591054668048633;-0.001126849170477307;-0.025202051734602646;0.07457724061530148;0.031333793951699725;0.022227519063304262;0.04043454497311618;-0.14266423745317044;0.0094491816034312;0.03698468031961496;0.03955088264837883;0.01758354564797804;-0.044640080750438245;-0.21296993777901074;0.05554872384754526;0.06619333930943068;-0.1284296360138132;0.0704054622701826;0.09410303451173366;0.07023234593696481;0.1147033923796444;0.014291632908203077;-0.02595812474654509;0.0912986963209351;-0.06130689568501747;-0.08889042293224043;0.19258714454462975;-0.13542739696844697;-0.0337371124676706;-0.14449429898504948;0.023076877464041495;-0.1858029029318742;-0.015244358779597445;0.10202082210329659;0.08815126321465021;0.03273909191117394;0.17290392943545155;0.11046700065701394;0.15157057364469093;-9.958447600081186e-17;40.03100996210397
M104.10685-T4.092;-0.15114227828365603;0.18813750600457785;-0.015121912935924381;-0.24361893295362702;0.037021111255916055;-0.06042114379406238;0.014342664859200754;0.00784700979739179;0.07465767929554493;-0.05495822366070863;-0.004181784253545092;-0.10714857134832063;-0.01204846940423018;-0.02244496500043214;-0.08661008159087064;-0.030491615889218913;-0.08952716407959403;0.043749202640211614;0.023586636170417646;0.039689412740917154;0.016561933002448802;-0.03605469299171902;-0.09151426321006631;0.005698055847392268;-0.09035633457410276;-0.06283803813193331;-0.08515404391177654;-0.019836618932080163;0.07875040705482782;0.05710788205502797;-0.02944784550342391;0.012354513914163034;-0.044850249841184193;-0.009540675838534136;-0.019116285520613997;0.07034535023718105;0.0480274555093374;-0.005175497082180206;-0.028699200227026624;0.017697889622830698;-0.02841795586916161;0.017079937807502502;-0.04011858983379425;0.01959632187258253;0.01163558744489524;-0.03286532109384617;0.013030552141643705;-0.0017526951887679727;0.06330041882139599;0.000901970568535519;-0.03531254993783284;-0.10935125873913391;0.020091653884750784;0.08707821056044654;-0.06150544749336759;0.08969321939044085;-0.0787467439574522;-0.06216256166533537;0.015915388886438855;0.03470120954890273;-0.020836684714566244;0.04485122006585385;0.035583516371476415;-0.01265622139121663;0.04078596493705322;-0.031073849587059253;-0.011148878435009769;-0.017991410976908786;-0.05587408987277763;-0.07704451764283134;0.06239215288270062;0.030435299992383372;-0.03388608268984848;-0.03852745919572706;-0.022269168540065505;-0.016236413493759268;0.01568249841177127;0.003436298619686844;-0.010392876989136013;0.0031170998400019277;0.03233342263702612;-0.038065585788193246;0.02924619756166967;-2.859356488831804e-16;14.343176037370982
M122.09643-T2.209;1.1178133945405293;0.014530044533296677;0.20847934023113737;0.07571062920067596;0.1828601760864237;-0.09578719498344078;-0.08929194742730742;0.05412138514721175;0.027116574693169828;0.04045095338798899;0.08241731499600563;0.00906926123067829;0.00988667872481401;-0.20897806974053565;0.02019089722859438;-0.08936794321486324;-0.10619132807679588;-0.023069690448643834;0.04817628792414414;0.10447413317315968;-0.049385801455785916;0.06056359682691433;0.040378905201370136;0.05336184324655331;-0.00887445379959448;-0.04399566989567323;-0.11677269797087587;0.03524250280806975;0.0041442343663264415;0.016118470490093448;0.010492258994244497;-0.03588925064646876;0.013383943667554304;0.034809241713149454;0.004643652175442537;-0.0072873715223289014;0.017225074207911598;-0.03393631087593906;-0.020035219905502347;0.026260835424466417;-0.026631850549550418;0.013958253735661503;0.035495407455817835;0.013264186471331499;-0.020708388302357824;-0.02143805985772417;-0.05557518988996453;0.01722259473600853;-0.005973019944888214;0.02705234813635695;0.008363413794513792;0.0306519591553099;0.01701409645982191;0.005214139437995372;0.0430077540523916;0.014067359131216484;0.03270128723512137;-0.02970435740094301;0.009317708969430127;0.02325931252654024;0.012612783248458317;-0.004925192282508445;-0.005375067944777909;-0.0006655905686651917;0.023951734271570754;0.002357795673086528;0.016509419955236672;0.023708329767710094;-0.0028157605769900734;0.0016183381609665996;-0.010497176657270282;-0.020231949000930442;0.004092453339379691;-0.011108122281846041;-0.0017934809248920543;0.009649131152243957;-0.008470446349769708;-0.01981421394244679;-0.0015736656210249779;0.0006680053986422352;-0.0010343969561550637;-0.000935497819915653;0.003719156232965516;-2.4521110314527175e-15;66.4418513542645
M110.05999-T4.271;1.265613810275717;0.09775544337050232;0.08143518119292982;0.037289491598501125;0.15523757122888046;-0.18573424355198875;-0.21926867019881163;0.0067278620994316325;-0.01000538998946603;-0.08766156684342472;0.047202367363960905;-0.012970336187980441;-0.04056251547066587;-0.006575280631808915;0.04087637767603498;-0.016902214877352623;-0.011041101189770766;0.00580336602884084;-0.00030626466440175214;0.019813455652690735;-0.009202829969516024;0.037935527427414746;0.05412653642866286;-0.007726578612539622;-0.007270295444013604;-0.004221978471164415;0.020081111394709646;-0.025714231042421508;0.04814720694977473;-0.042790357783916766;0.003917955553664753;0.008522101354442793;0.027476521676153012;-0.004348008834720067;-0.022190558364543443;-0.019737233356269358;0.005414439419664863;-0.03186556970680695;-0.03497836648473671;0.018010770169264313;0.013903650780789664;0.01962088517633075;-0.006046272767723081;-0.01723446975914447;0.007416777420224279;-0.01551560006751577;-0.019973953438285872;-0.013952533534455703;0.036161894263213944;-0.020136226427211478;0.04144202405517922;0.0064542889679939245;0.025925957025714777;-0.01982229924692732;0.021588989235562645;-0.009388966103549133;-0.008023394789249294;-0.008229653341909546;0.015739237464977858;0.009493407150778399;-0.015937242601080696;-0.045864824191454885;0.005931381892357604;0.03173832013541266;0.007577265862747824;-0.007190573932085562;0.010410782999868742;0.005210844733560969;-0.020912199387157743;0.03815264617133276;-0.006935279291076187;0.03383488349260118;0.008501420172567898;-0.021556184107438463;-0.007856022524411277;0.07165565176048386;0.0037556537874687684;0.015652511116036813;-0.011313592692101734;-0.006575919199777534;0.006399533932959506;-0.02877950854713679;0.030079925348058263;4.655690291231494e-16;75.44467188467236
M122.09645-T1.838;1.1594861512246448;0.08474216854383752;0.1541841302848558;0.07152707264863041;0.2707154725470453;0.03535533597703398;0.1137855899270991;-0.16264703002035164;-0.14803986477399558;0.049661457270605544;0.06484928784197133;0.08437497117426354;0.03457626702004299;-0.48783635827818383;0.16500056708160993;-0.35514666890612384;0.08068413207728045;0.06323915864309015;-0.06635985855095292;0.06267037478548347;0.023963242543393087;0.17235134891738266;0.18654671639368606;-0.029921483911755142;-0.04160726231142734;0.027867189786486484;-0.16572146978900362;0.08078441695635709;-0.021083806577129646;-0.1252741302068326;-0.18418731289090837;-0.07002321782446465;-0.31521340146425814;-0.27301611327793474;0.1651757104408327;-0.0894399265518752;0.11182692041054258;-0.020646945677907962;0.046853094178420984;0.22459413736798578;-0.10954859174769266;-0.11947147021544655;-0.06431760646623967;0.029263639888904798;0.22386256366016827;0.1266447343778565;0.016198372237582626;-0.041314419647796044;0.0656839042005596;0.09114695664276393;-0.018613576127909738;0.11780590248654156;0.029909886017634377;0.015062859205880708;0.14403469206990613;0.055321724916833334;-0.04084131720009606;-0.05682921066366399;-0.04158406183411667;0.06296634176208438;-0.11403416320640655;-0.00020989194938775857;-0.08732815012816843;-0.09417127233969072;-0.04918348718802703;0.02504307108515022;0.017649277617425255;0.0056201031853143745;-0.04908905504375478;-0.00024260796178485954;0.07296677206850286;0.10922797176523052;0.03577009174230204;-0.058180290954602955;-0.006964068018486009;0.014220012991121309;0.02641014862451461;-0.04460927784028813;0.04076598855984901;0.00023306147721794163;0.007127373885575261;0.031154699283968315;0.001207000850752395;-6.989684381570487e-16;69.09682827039198
